route_id,service_id,trip_id
113,1808,763579
113,1808,916893
113,1808,920662
113,1808,999710
113,1895,1490961
113,197,1298943
113,197,1462253
113,197,175618
113,1970,320613
113,2046,1086212
113,2046,1343248
113,2046,1379899
113,2046,403402
113,2046,426349
113,2046,509405
113,2046,724156
113,2046,811560
113,2046,892464
113,2046,915506
113,2382,119610
113,2382,1227757
113,2382,1277659
113,2382,1407963
113,2382,802746
113,2444,248754
113,2520,1083781
113,2520,1176441
113,2520,138804
113,2520,1451901
113,2520,292535
113,2520,306403
113,2520,420984
113,2520,436445
113,2520,506610
113,2520,51857
113,2520,527327
113,2520,669602
113,2520,694605
113,2520,720687
113,2520,735587
113,2590,1221839
113,2777,1325786
113,2782,401392
113,2787,1424664
113,2787,24691
113,2787,932214
113,2940,1234443
113,2985,729106
113,2985,744722
113,2996,1366566
113,2996,271469
113,2996,415565
113,2996,739139
113,2996,845303
113,3069,1426513
113,3069,366865
113,3069,408285
113,3069,879722
113,313,57525
113,437,1088156
113,539,29682
113,539,575154
113,539,793497
113,570,116263
113,741,460715
113,828,1211008
113,828,1329572
113,828,72438
113,878,421416
113,878,474800
114,1030,17194
114,1030,282480
114,1030,338672
114,1084,111744
114,1084,1350459
114,1084,1429594
114,1084,1439646
114,1146,963969
114,1273,1025412
114,1273,117710
114,1273,1429829
114,1273,418748
114,1273,676376
114,1490,1232414
114,1640,11152
114,1915,570643
114,2077,1266795
114,2256,1105671
114,2256,1129519
114,2256,1233425
114,2256,1257476
114,2256,130113
114,2256,1350135
114,2256,1377181
114,2256,139348
114,2256,197677
114,2256,198519
114,2256,199960
114,2256,221291
114,2256,237181
114,2256,280568
114,2256,362858
114,2256,47147
114,2256,47402
114,2256,534134
114,2256,546655
114,2256,627265
114,2256,63760
114,2256,681601
114,2256,703890
114,2256,713756
114,2256,789574
114,2256,792165
114,2256,830847
114,2256,949991
114,2256,957028
114,2337,1179411
114,2337,1449384
114,2337,258827
114,2337,425506
114,2337,802221
114,2377,1376706
114,2382,1008377
114,2382,104891
114,2382,1066573
114,2382,1071054
114,2382,1123303
114,2382,1130843
114,2382,1142249
114,2382,1150868
114,2382,1162448
114,2382,116987
114,2382,1174491
114,2382,1216751
114,2382,1219799
114,2382,146768
114,2382,1475433
114,2382,150042
114,2382,153584
114,2382,17620
114,2382,19565
114,2382,198032
114,2382,223205
114,2382,230703
114,2382,282765
114,2382,304753
114,2382,334119
114,2382,335538
114,2382,341695
114,2382,368115
114,2382,523799
114,2382,527786
114,2382,557280
114,2382,572465
114,2382,60501
114,2382,645871
114,2382,694644
114,2382,699011
114,2382,80715
114,2382,832425
114,2382,852409
114,2382,869600
114,2382,912477
114,2382,943535
114,2503,863376
114,269,102507
114,269,1030544
114,269,104127
114,269,1046539
114,269,1100874
114,269,1165252
114,269,1188701
114,269,1191178
114,269,1203304
114,269,1230457
114,269,1268074
114,269,1294840
114,269,1301058
114,269,286322
114,269,377521
114,269,393371
114,269,427958
114,269,447645
114,269,464067
114,269,523019
114,269,535830
114,269,539935
114,269,551416
114,269,623482
114,269,642317
114,269,683002
114,269,716251
114,269,725220
114,269,79129
114,269,836365
114,269,838380
114,269,896706
114,269,925288
114,269,962344
114,2716,1276518
114,2716,1317857
114,2716,465855
114,2716,62170
114,273,1231841
114,273,312527
114,273,790552
114,273,81457
114,2792,1244312
114,2792,927344
114,2814,1316361
114,2814,162404
114,2814,583253
114,2814,73165
114,2814,803495
114,2840,645221
114,2879,1035768
114,3080,895397
114,437,1219275
114,512,194884
114,948,1219164
115,1030,104241
115,1030,1115377
115,1030,1166057
115,1030,1199398
115,1030,1215594
115,1030,1247848
115,1030,126168
115,1030,1293069
115,1030,1300295
115,1030,1364235
115,1030,1422684
115,1030,179781
115,1030,243880
115,1030,262455
115,1030,296677
115,1030,309045
115,1030,365036
115,1030,427384
115,1030,727143
115,1030,79115
115,1030,817745
115,1030,944535
115,1030,949123
115,1030,977370
115,1147,1084266
115,1147,1189022
115,1147,1282189
115,1147,24669
115,1147,247376
115,1147,486220
115,1147,567736
115,1147,571241
115,1147,645913
115,1147,648325
115,1147,798821
115,1221,1421807
115,1357,770135
115,1475,1006167
115,1475,1011399
115,1475,1126796
115,1475,1455615
115,1475,1494874
115,1475,385619
115,1475,392421
115,1475,420055
115,1475,533655
115,1475,673589
115,1475,849193
115,1475,917405
115,1569,78445
115,1640,1363777
115,1808,101953
115,1808,368200
115,1808,515487
115,1808,756942
115,1808,771144
115,1833,1293438
115,1833,446813
115,1833,625334
115,1833,636263
115,1833,924738
115,1931,1222575
115,1931,191668
115,1931,229691
115,1931,262483
115,1931,396200
115,1931,424178
115,1931,544769
115,1931,83450
115,2086,628805
115,2107,1247222
115,2107,1426604
115,2107,1450811
115,2107,538858
115,2107,798894
115,2324,1333170
115,2324,169369
115,2324,41430
115,2382,1021012
115,2382,1097029
115,2382,1120430
115,2382,1158783
115,2382,1161986
115,2382,1166861
115,2382,1214915
115,2382,124428
115,2382,1275258
115,2382,1302329
115,2382,1410292
115,2382,1415792
115,2382,1416966
115,2382,142488
115,2382,1428576
115,2382,1454153
115,2382,1460313
115,2382,156218
115,2382,163182
115,2382,188126
115,2382,210051
115,2382,311604
115,2382,323434
115,2382,344535
115,2382,357446
115,2382,368962
115,2382,371025
115,2382,381354
115,2382,384369
115,2382,386333
115,2382,387257
115,2382,402522
115,2382,443407
115,2382,48593
115,2382,569181
115,2382,571955
115,2382,593961
115,2382,608852
115,2382,625963
115,2382,658138
115,2382,661621
115,2382,674669
115,2382,728857
115,2382,730803
115,2382,765874
115,2382,789192
115,2382,800976
115,2382,805751
115,2382,831635
115,2382,833952
115,2382,839072
115,2382,841446
115,2382,846904
115,2382,892320
115,2382,897230
115,2382,965674
115,2382,982389
115,2512,552788
115,2537,1163582
115,2537,149900
115,2537,81927
115,269,938189
115,2808,172588
115,2821,1200627
115,2845,1086154
115,2845,1405299
115,2845,729371
115,2845,828210
115,2914,1275659
115,2914,939861
115,2962,1298303
115,2962,142875
115,2962,452471
115,38,320474
115,474,479110
115,545,580065
115,867,311566
115,867,413063
115,867,690369
115,937,1249753
115,937,1402459
115,937,197058
115,937,337289
116,1030,1140795
116,1030,966973
116,1066,1438411
116,1066,1457546
116,1066,175447
116,1066,255297
116,1066,366650
116,1066,515420
116,1066,554724
116,1066,749526
116,1066,858374
116,1066,905845
116,1147,1268754
116,1147,25617
116,1147,306636
116,1147,999912
116,1219,1065329
116,1219,1078652
116,1219,1236686
116,1219,1410230
116,1219,184143
116,1219,356236
116,1219,393967
116,1219,432066
116,1219,860378
116,1219,921057
116,1584,1037705
116,1584,1067271
116,1584,1125714
116,1584,1185014
116,1584,1230788
116,1584,218852
116,1584,25399
